Index,SMILES,Name,Classe
544,N=1ON2C(N=C)=CC=C2C1,"N-{pyrrolo[1,2-b][1,2,5]oxadiazol-6-yl}methanimine",0
545,O=CN1N=CN2C=CC=C12,"1H-pyrrolo[2,1-c][1,2,4]triazole-1-carbaldehyde",0
546,N=C1ON2C=CN=C2C1=C,"7-methylidene-6H,7H-imidazo[1,2-b][1,2]oxazol-6-imine",0
547,N=1OC2=CN=C(C=C)N2C1,"5-ethenylimidazo[1,5-d][1,2,4]oxadiazole",0
548,N=CC=1N=C2ONC=C2C1,"5-carboximidoyl-2H-pyrrolo[3,2-d][1,2]oxazole",0
549,N1=NC2=CC(=C)C(=C)N2O1,"5,6-dimethylidene-5H,6H-pyrrolo[2,1-d][1,2,3,5]oxatriazole",0
550,N=CN1C=NC=2OC=CC21,"1-carboximidoyl-1H-furo[2,3-d]imidazole",0
551,OC1=CC(=C)N2C=NN=C12,"5-methylidene-5H-pyrrolo[2,1-c][1,2,4]triazol-7-ol",0
552,N=1C(=NC2=CNOC12)C=C,"5-ethenyl-2H-imidazo[4,5-d][1,2]oxazole",0
553,OC=1N=CN2N=CC(=C)C12,"3-methylidene-3H-imidazo[1,5-b]pyrazol-4-ol",0
554,N(=C)C1=CNC=2OC=NC12,"N-{4H-pyrrolo[3,2-d][1,3]oxazol-6-yl}methanimine",0
555,N=CC1=CN=C2ONC=C21,"4-carboximidoyl-2H-pyrrolo[3,2-d][1,2]oxazole",0
556,N(=C)C=1NC=C2OC=NC12,"N-{5H-pyrrolo[3,4-d][1,3]oxazol-4-yl}methanimine",0
557,N1=NN2OC(=C)C(=C)C2=C1,"4,5-dimethylidene-4H,5H-[1,2,3]triazolo[1,5-b][1,2]oxazole",0
558,N(=C)C=1NC=C2N=COC21,"N-{5H-pyrrolo[3,4-d][1,3]oxazol-6-yl}methanimine",0
559,OC=1C=NN2C=NC(=C)C12,"4-methylidene-4H-pyrazolo[1,5-c]imidazol-3-ol",0
560,O=CN1C=CC2=NC=CN21,"5H-imidazo[1,2-b]pyrazole-5-carbaldehyde",0
561,N=NC=1NC=C2OC=CC21,"{5H-furo[2,3-c]pyrrol-4-yl}diazene",0
562,OC1=NC(=C)N2N=CC=C12,"6-methylidene-6H-pyrazolo[1,5-c]imidazol-4-ol",0
563,N=CC1=NC2=CNOC2=C1,"5-carboximidoyl-2H-pyrrolo[2,3-d][1,2]oxazole",0
564,N1=NC2=COC(=C)N2C1=C,"3,5-dimethylidene-3H,5H-[1,2,4]triazolo[4,3-c][1,3]oxazole",0
565,N=NC=1OC2=CNC=C2C1,"{5H-furo[2,3-c]pyrrol-2-yl}diazene",0
566,N=1ON2C=CC=C2C1N=C,"N-{pyrrolo[1,2-b][1,2,5]oxadiazol-3-yl}methanimine",0
567,N(=C)C1=NC2=CNC=C2O1,"N-{5H-pyrrolo[3,4-d][1,3]oxazol-2-yl}methanimine",0
568,OC=1C=NN2C1N=CC2=C,"3-methylidene-3H-pyrazolo[1,5-a]imidazol-7-ol",0
569,N=CC=1NC=C2OC=NC21,"4-carboximidoyl-5H-pyrrolo[3,4-d][1,3]oxazole",0
570,N(=C)C=1C=C2N=CON2C1,"N-{pyrrolo[1,2-b][1,2,4]oxadiazol-6-yl}methanimine",0
571,N=CC1=CON2C=NC=C12,"3-carboximidoylimidazo[1,5-b][1,2]oxazole",0
572,N=1OC(=C)N2C1N=CC2=C,"3,5-dimethylidene-3H,5H-imidazo[2,1-c][1,2,4]oxadiazole",0
573,N=CC=1C=CN2C=NOC12,"7-carboximidoylpyrrolo[1,2-d][1,2,4]oxadiazole",0
574,OC1=CC2=NC=NN2C1=C,"5-methylidene-5H-pyrrolo[1,2-b][1,2,4]triazol-6-ol",0
575,OC=1N=C2N=CC(=C)N2C1,"3-methylidene-3H-imidazo[1,2-a][1,3]diazol-6-ol",0
576,N=NC=1C=CN2OC=CC12,"{pyrrolo[1,2-b][1,2]oxazol-4-yl}diazene",0
577,N=CC1=CC=2N=COC2N1,"5-carboximidoyl-4H-pyrrolo[3,2-d][1,3]oxazole",0
578,N=C1OC=C2N=CC(=C)N12,"3-methylidene-3H,5H-imidazo[1,2-c][1,3]oxazol-5-imine",0
579,N=CC1=CNC=2N=COC21,"6-carboximidoyl-4H-pyrrolo[2,3-d][1,3]oxazole",0
580,N(=C)C1=CN=C2C=CON12,"N-{imidazo[1,2-b][1,2]oxazol-3-yl}methanimine",0
581,N=CC=1OC=2NC=NC2C1,"5-carboximidoyl-3H-furo[2,3-d]imidazole",0
582,O=CC1=CNN2C=CN=C12,"5H-imidazo[1,2-b]pyrazole-7-carbaldehyde",0
583,O=CC1=CC2=NC=CN2N1,"5H-imidazo[1,2-b]pyrazole-6-carbaldehyde",0
584,N(=C)C=1C=CN2N=COC12,"N-{pyrrolo[2,1-b][1,3,4]oxadiazol-7-yl}methanimine",0
585,N(=C)C=1N=C2OC=CN2C1,"N-{imidazo[2,1-b][1,3]oxazol-6-yl}methanimine",0
586,N=CC=1ON2C=NC=C2C1,"2-carboximidoylimidazo[1,5-b][1,2]oxazole",0
587,O=CC1=CN=C2C=CNN21,"5H-imidazo[1,2-b]pyrazole-3-carbaldehyde",0
588,N=CC1=NOC2=CC=CN12,"3-carboximidoylpyrrolo[1,2-d][1,2,4]oxadiazole",0
589,N=CC1=NC=C2C=CON12,"6-carboximidoylimidazo[1,5-b][1,2]oxazole",0
590,N=NC1=CC=C2C=CON12,"{pyrrolo[1,2-b][1,2]oxazol-6-yl}diazene",0
591,O=CC=1C=CN2NC=NC12,"3H-pyrrolo[1,2-b][1,2,4]triazole-7-carbaldehyde",0
592,N=CC1=NN2OC=CC2=C1,"5-carboximidoylpyrazolo[1,5-b][1,2]oxazole",0
593,N1=CON2N=CC(C=C)=C12,"7-ethenylpyrazolo[1,5-b][1,2,4]oxadiazole",0
594,N=CC=1C=NN2OC=CC12,"4-carboximidoylpyrazolo[1,5-b][1,2]oxazole",0
595,N=NC=1C=CN2C=COC12,"{pyrrolo[2,1-b][1,3]oxazol-7-yl}diazene",0
596,N(=C)C=1ON2C=CN=C2C1,"N-{imidazo[1,2-b][1,2]oxazol-6-yl}methanimine",0
597,OC1=CC(=C)C2=NC=NN12,"7-methylidene-7H-pyrrolo[1,2-b][1,2,4]triazol-5-ol",0
598,N=NC1=COC2=CC=CN12,"{pyrrolo[2,1-b][1,3]oxazol-3-yl}diazene",0
599,N=CC1=NC=C2OC=CN12,"5-carboximidoylimidazo[4,3-b][1,3]oxazole",0
600,N1=COC2=C(C=NN12)C=C,"7-ethenylpyrazolo[3,2-b][1,3,4]oxadiazole",0
601,N1=CC2=NC(ON2C1=C)=C,"2,5-dimethylidene-2H,5H-imidazo[1,5-b][1,2,4]oxadiazole",0
602,N1=CN2OC(N=C2C1=C)=C,"2,7-dimethylidene-2H,7H-imidazo[1,5-b][1,2,4]oxadiazole",0
603,N1=CON2N=C(C=C)C=C12,"6-ethenylpyrazolo[1,5-b][1,2,4]oxadiazole",0
604,N=C1ON2C(N=CC2=C)=C1,"3-methylidene-3H,6H-imidazo[1,2-b][1,2]oxazol-6-imine",0
605,N=1C=C2N=C(ON2C1)C=C,"2-ethenylimidazo[1,5-b][1,2,4]oxadiazole",0
606,N=CC=1N=CN2C=COC12,"7-carboximidoylimidazo[4,3-b][1,3]oxazole",0
607,N(=C)C1=NN2C=CC=C2O1,"N-{pyrrolo[2,1-b][1,3,4]oxadiazol-2-yl}methanimine",0
608,N=NC=1OC2=CC=CN2C1,"{pyrrolo[2,1-b][1,3]oxazol-2-yl}diazene",0
609,N=C1N=C2C(=C)C=CN2O1,"7-methylidene-2H,7H-pyrrolo[1,2-b][1,2,4]oxadiazol-2-imine",0
610,N=CC=1N=C2C=CON2C1,"2-carboximidoylimidazo[1,2-b][1,2]oxazole",0
611,N=CC=1C=C2OC=NN2C1,"6-carboximidoylpyrrolo[2,1-b][1,3,4]oxadiazole",0
612,N=CC1=CON2C=CN=C12,"7-carboximidoylimidazo[1,2-b][1,2]oxazole",0
613,N=CC=1C=NN2C=COC12,"7-carboximidoylpyrazolo[3,2-b][1,3]oxazole",0
614,N1=CON2C1=NC=C2C=C,"6-ethenylimidazo[1,2-b][1,2,4]oxadiazole",0
615,N=CC1=COC2=NC=CN21,"3-carboximidoylimidazo[2,1-b][1,3]oxazole",0
616,N=1C(=NN2C=COC12)C=C,"2-ethenyl-[1,2,4]triazolo[3,2-b][1,3]oxazole",0
617,N=CC=1N=C2OC=CN2C1,"6-carboximidoylimidazo[2,1-b][1,3]oxazole",0
618,N=CC1=CN=C2C=CON21,"3-carboximidoylimidazo[1,2-b][1,2]oxazole",0
619,N=CC=1OC2=CC=NN2C1,"2-carboximidoylpyrazolo[3,2-b][1,3]oxazole",0
620,N=CC1=CC=C2OC=NN21,"5-carboximidoylpyrrolo[2,1-b][1,3,4]oxadiazole",0
621,N=CC=1C=CN2OC=NC12,"7-carboximidoylpyrrolo[1,2-b][1,2,4]oxadiazole",0
622,N=CC=1OC2=NC=CN2C1,"2-carboximidoylimidazo[2,1-b][1,3]oxazole",0
623,N=1C=CN2N=C(OC12)C=C,"2-ethenylimidazo[2,1-b][1,3,4]oxadiazole",0
624,N=1C=CN2OC(=NC12)C=C,"2-ethenylimidazo[1,2-b][1,2,4]oxadiazole",0
625,N=1OC=C(C1)N2C=NC=C2,"4-(1H-imidazol-1-yl)-1,2-oxazole",0
626,BrC=1C=CC(=CC1)C2=CC(=C(O)C(=C2)C3C4CC5CC(C4)CC3C5)CO,"3-(adamantan-2-yl)-4'-bromo-5-(hydroxymethyl)-[1,1'-biphenyl]-4-ol",0
627,BrC=1C=CC(=CC1)C2=CC=C(O)C(=C2)C3C4CC5CC(C4)CC3C5,"3-(adamantan-2-yl)-4'-bromo-[1,1'-biphenyl]-4-ol",0
628,O=C(O)C=CC=1C=CC(=CC1)C2=CC(=C(O)C(=C2)C3C4CC5CC(C4)CC3C5)CN,"3-[3'-(adamantan-2-yl)-5'-(aminomethyl)-4'-hydroxy-[1,1'-biphenyl]-4-yl]prop-2-enoic acid",0
629,O=C(O)C=CC=1C=CC=2C(=CC=C3C=C(O)C(=CC32)C4C5CC6CC(C5)CC4C6)C1,3-[6-(adamantan-2-yl)-7-hydroxyphenanthren-2-yl]prop-2-enoic acid,0
630,O=C(OC)C=CC1=CC=C(C(Cl)=C1)C=2C=CC(O)=C(C2)C3C4CC5CC(C4)CC3C5,"methyl 3-[3'-(adamantan-2-yl)-2-chloro-4'-hydroxy-[1,1'-biphenyl]-4-yl]prop-2-enoate",0
631,O=C(O)C(=CC=1C=CC(=CC1)C2=CC=C(O)C(=C2)C3C4CC5CC(C4)CC3C5)C,"3-[3'-(adamantan-2-yl)-4'-hydroxy-[1,1'-biphenyl]-4-yl]-2-methylprop-2-enoic acid",0
632,O=C(O)CCC1=CC=C(C=C1)C=2C=CC(O)=C(C2)C3C4CC5CC(C4)CC3C5,"3-[3'-(adamantan-2-yl)-4'-hydroxy-[1,1'-biphenyl]-4-yl]propanoic acid",0
633,O=CC=1C=CC(=CC1)C2=CC=3OCOC3C(=C2)C4C5CC6CC(C5)CC4C6,"4-[7-(adamantan-2-yl)-2H-1,3-benzodioxol-5-yl]benzaldehyde",0
634,BrC=1C=C(OC)C(O)=C(C1)C2C3CC4CC(C3)CC2C4,2-(adamantan-2-yl)-4-bromo-6-methoxyphenol,0
635,BrC=1C=CC(=CC1)C2=CC(O)=C(OC)C(=C2)C3C4CC5CC(C4)CC3C5,"5-(adamantan-2-yl)-4'-bromo-4-methoxy-[1,1'-biphenyl]-3-ol",0
636,BrC=1C=CC(=CC1)C2=CC(O)=C(O)C(=C2)C3C4CC5CC(C4)CC3C5,"5-(adamantan-2-yl)-4'-bromo-[1,1'-biphenyl]-3,4-diol",0
637,O=C(OCC)C(Br)=CC=1C=CC(=CC1)C2=CC=C(OC)C(=C2)C3C4CC5CC(C4)CC3C5,"ethyl 3-[3'-(adamantan-2-yl)-4'-methoxy-[1,1'-biphenyl]-4-yl]-2-bromoprop-2-enoate",0
638,O=C(OC(=C)C=1C=CC(=CC1)C=2C=CC=CC2)N(C)C,"1-{[1,1'-biphenyl]-4-yl}ethenyl N,N-dimethylcarbamate",0
639,OC1=CC(=CC=C1OC)C2OC=3C=CC=CC3CC2,"5-(3,4-dihydro-2H-1-benzopyran-2-yl)-2-methoxyphenol",0
640,OC1=CC(=CC=C1OC)C2COC=3C=CC=CC3C2,"5-(3,4-dihydro-2H-1-benzopyran-3-yl)-2-methoxyphenol",0
641,OC1=CC(=CC=C1OC)C2OC=3C=CC=CC3C2,"5-(2,3-dihydro-1-benzofuran-2-yl)-2-methoxyphenol",0
642,OC1=CC(=CC=C1OC)C2SCC=3C=CC=CC3CS2,"5-(3,5-dihydro-1H-2,4-benzodithiepin-3-yl)-2-methoxyphenol",0
643,OC1=CC(=CC=C1OC)C2SC=3C=CC=CC3S2,"5-(2H-1,3-benzodithiol-2-yl)-2-methoxyphenol",0
644,O=CC=1C=C(C=C(C1O)C2C3CC4CC(C3)CC2C4)C=5C=CC(C=CC(=O)O)=CC5,"3-[3'-(adamantan-2-yl)-5'-formyl-4'-hydroxy-[1,1'-biphenyl]-4-yl]prop-2-enoic acid",0
645,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCCCCCCCC,"[3-(hexadecanoyloxy)-2-(octadecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
646,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCCCCCCCCC,"[3-(heptadecanoyloxy)-2-(octadecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
647,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCCCCCCCCCC,"[2,3-bis(octadecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
648,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCCCCCCCCCCC,"[3-(nonadecanoyloxy)-2-(octadecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
649,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCC=CCCCCCCCC,"[3-(hexadec-7-enoyloxy)-2-(octadecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
650,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCC=CCCCCCCCCC,"[3-(heptadec-7-enoyloxy)-2-(octadecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
651,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCCC=CCCCCCC,"[3-(octadec-11-enoyloxy)-2-(octadecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
652,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCCCCCCC,"[2-(nonadecanoyloxy)-3-(pentadecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
653,O=C(O)C=CC=1C=CC(=CC1)C2=CC=C(C(O)=C2)C3C4CC5CC(C4)CC3C5,"3-[4'-(adamantan-2-yl)-3'-hydroxy-[1,1'-biphenyl]-4-yl]prop-2-enoic acid",0
654,O=C(OC)C=CC=1C=CC(=CC1)C2=CC=C(C(O)=C2)C3C4CC5CC(C4)CC3C5,"methyl 3-[4'-(adamantan-2-yl)-3'-hydroxy-[1,1'-biphenyl]-4-yl]prop-2-enoate",0
655,BrC1=CC=C(C(O)=C1)C2C3CC4CC(C3)CC2C4,2-(adamantan-2-yl)-5-bromophenol,0
656,O=CC=1C=CC(=CC1)C2=CC=C(O)C(=C2)C3C4CC5CC(C4)CC3C5,"3'-(adamantan-2-yl)-4'-hydroxy-[1,1'-biphenyl]-4-carbaldehyde",0
657,O=C(O)C(Br)=CC=1C=CC(=CC1)C2=CC=3OCOC3C(=C2)C4C5CC6CC(C5)CC4C6,"3-{4-[7-(adamantan-2-yl)-2H-1,3-benzodioxol-5-yl]phenyl}-2-bromoprop-2-enoic acid",0
658,BrC=1C=CC(=CC1)C2=CC(O)=CC(=C2)C3C4CC5CC(C4)CC3C5,"5-(adamantan-2-yl)-4'-bromo-[1,1'-biphenyl]-3-ol",0
659,BrC1=CC=C(C=C1)C=2C=CC=C(C2)C3C4CC5CC(C4)CC3C5,"2-{4'-bromo-[1,1'-biphenyl]-3-yl}adamantane",0
660,O=C(C=CC=1C=CC(=CC1)C2=CC=C(O)C(=C2)C3C4CC5CC(C4)CC3C5)NC6=CC=C(O)C=C6,"3-[3'-(adamantan-2-yl)-4'-hydroxy-[1,1'-biphenyl]-4-yl]-N-(4-hydroxyphenyl)prop-2-enamide",0
661,O=C(C=CC=1C=CC(=CC1)C2=CC=C(O)C(=C2)C3C4CC5CC(C4)CC3C5)NC=6C=CC=CC6N,"3-[3'-(adamantan-2-yl)-4'-hydroxy-[1,1'-biphenyl]-4-yl]-N-(2-aminophenyl)prop-2-enamide",0
662,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCCCCCCCCC,"[3-(heptadecanoyloxy)-2-(nonadecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
663,OC1=CC(=CC=C1OC)C2CSC=3C=CC=CC3C2,"5-(3,4-dihydro-2H-1-benzothiopyran-3-yl)-2-methoxyphenol",0
664,OC1=CC(=CC=C1OC)C2SC=3C=CC=CC3SC2,"5-(2,3-dihydro-1,4-benzodithiin-2-yl)-2-methoxyphenol",0
665,OC1=CC=C2OC(C3=CC=C(SC)C(O)=C3)CSC2=C1,"2-[3-hydroxy-4-(methylsulfanyl)phenyl]-2,3-dihydro-1,4-benzoxathiin-6-ol",0
666,OC1=CC=C(O)C(SCC(O)C2=CC=C(OC)C(O)=C2)=C1,"2-{[2-hydroxy-2-(3-hydroxy-4-methoxyphenyl)ethyl]sulfanyl}benzene-1,4-diol",0
667,OC=1C=CC=CC1SCC(O)C2=CC=C(SC)C(O)=C2,5-{1-hydroxy-2-[(2-hydroxyphenyl)sulfanyl]ethyl}-2-(methylsulfanyl)phenol,0
668,O=C(C1=CC=C(SC)C(O)=C1)CSC=2C=CC=CC2O,1-[3-hydroxy-4-(methylsulfanyl)phenyl]-2-[(2-hydroxyphenyl)sulfanyl]ethan-1-one,0
669,O=C(C1=CC=C(OC)C(O)=C1)CSC=2C=CC=CC2S,1-(3-hydroxy-4-methoxyphenyl)-2-[(2-sulfanylphenyl)sulfanyl]ethan-1-one,0
670,O=C(C1=CC=C(OC)C(O)=C1)CSC=2C=CC=CC2O,1-(3-hydroxy-4-methoxyphenyl)-2-[(2-hydroxyphenyl)sulfanyl]ethan-1-one,0
671,O=C(OC1=CC(=CC=C1OC)C2OC=3C=CC=CC3CS2)C(C)(C)C,"5-(2,4-dihydro-1,3-benzoxathiin-2-yl)-2-methoxyphenyl 2,2-dimethylpropanoate",0
672,O=C(OC)C=CC=1C=CC(=CC1)C2=CC(O)=CC(=C2)C3C4CC5CC(C4)CC3C5,"methyl 3-[3'-(adamantan-2-yl)-5'-hydroxy-[1,1'-biphenyl]-4-yl]prop-2-enoate",0
673,O=P(OCC)(OCC)C=CC=1C=CC(=CC1)C2=CC=C(O)C(=C2)C3C4CC5CC(C4)CC3C5,"diethyl {2-[3'-(adamantan-2-yl)-4'-hydroxy-[1,1'-biphenyl]-4-yl]ethenyl}phosphonate",0
674,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCC=CCCCCCCCC,"[3-(hexadec-7-enoyloxy)-2-(nonadecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
675,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCCC=CCCCCCC,"[2-(nonadecanoyloxy)-3-(octadec-11-enoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
676,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)C=CC=CCCCCCCCCCCCCC,"[2-(nonadecanoyloxy)-3-(octadeca-2,4-dienoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
677,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCCCCCC,"[2-(icosanoyloxy)-3-(tetradecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
678,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCCCCCCCCCCC,"[2-(icosanoyloxy)-3-(nonadecanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
679,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCCCCCCCCCCCC,"[2,3-bis(icosanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
680,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCC=CCCCCCCCC,"[3-(hexadec-7-enoyloxy)-2-(icosanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
681,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCC=CCCCCCCCCC,"[3-(heptadec-7-enoyloxy)-2-(icosanoyloxy)propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
682,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)C1OC3OC(CO)C(O)C(O)C3O)CCCCCCCCC(C)CCCCCCCC,"[2-(icosanoyloxy)-3-[(10-methyloctadecanoyl)oxy]propoxy]({[3,4,5-trihydroxy-2,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})cyclohexyl]oxy})phosphinic acid",0
683,O=C(O)C=CC=1C=CC(=CC1)C2=CC(OC)=C(OC)C(=C2)C3C4CC5CC(C4)CC3C5,"3-[3'-(adamantan-2-yl)-4',5'-dimethoxy-[1,1'-biphenyl]-4-yl]prop-2-enoic acid",0
684,O=C(O)C=CC=1C=CC(=CC1)C2=CC(O)=C(OC)C(=C2)C3C4CC5CC(C4)CC3C5,"3-[3'-(adamantan-2-yl)-5'-hydroxy-4'-methoxy-[1,1'-biphenyl]-4-yl]prop-2-enoic acid",0
685,O=C1OC2C=3C(O)=CC=C(O)C3C(OC)C(=CCCCC4OC24C1)C,"16,19-dihydroxy-14-methoxy-13-methyl-3,7-dioxatetracyclo[13.4.0.0²,⁶.0⁶,⁸]nonadeca-1(15),12,16,18-tetraen-4-one",0
686,O=C(OC(=C)C1=CC=CC(=C1)C=2C=CC=CC2)N3CCCCC3,"1-{[1,1'-biphenyl]-3-yl}ethenyl piperidine-1-carboxylate",0
687,O=C(OC(=C)C1=CC=CC(=C1)C=2C=CC=CC2)N(C=3C=CC=CC3)C,"1-{[1,1'-biphenyl]-3-yl}ethenyl N-methyl-N-phenylcarbamate",0
688,O=C(OC(=C)C=1C=CC(=CC1)C=2C=CC=CC2)N(C=3C=CC=CC3)C,"1-{[1,1'-biphenyl]-4-yl}ethenyl N-methyl-N-phenylcarbamate",0
